id,source,company,title,subtitle,salary,signup_date,due_date,region_name,career,education,work_type,work_category,link,contact,preferred_qualifications,views,work_hours,details,email,certification,preference_id,region_id
35,국민 일자리 벼룩시장,파출박사,"부산직업소개소,가사원,일자리 전문업체 입주청소.가정도우미,홀서빙.주방보조.설것이,주방메인외",,회사내규에 따름,2024-10-22,2999-12-31,부산 수영구 황령대로489번길 10,무관,무관," 위촉직, 프리랜서","청소·미화·방역, 주방·주방보조·설거지, 가사도우미·베이비시터",http://www.findjob.co.kr/job/view/0113131473094094/WJ010310/,010-7632-2762 문자문의,,0,협의가능 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113131473&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1906px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,5
36,국민 일자리 벼룩시장,한우공판장(김해한우뒷고기),(김해한우뒷고기) 홀서빙 모집 10시~14시30분,,회사내규에 따름,2024-10-22,2999-12-31,부산 수영구 황령대로489번길 22,무관,무관, 위촉직,"요리·서빙 기타, 서빙·포장",http://www.findjob.co.kr/job/view/0113170689094094/WJ010310/,010-6575-5795,,0,10:00~14:30,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113170689&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1007px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,5
37,국민 일자리 벼룩시장,신전화물,사조동아원 부산공장내 곡물수송기사 모집,,회사내규에 따름,2024-10-22,2999-12-31,부산 동구 충장대로 293,무관,무관, 위촉직,"배송·이사, 화물·중장비·특수차",http://www.findjob.co.kr/job/view/0113172618094094/WJ010310/,010-9491-6812 문자문의,,0,08:00~17:00 휴게시간 포함,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113172618&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1406px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,14
38,국민 일자리 벼룩시장,국제물수건,물수건공장 단순알바 모집,,"9,860원",2024-10-22,2999-12-31,부산 금정구 삼어로 204,무관,무관, 아르바이트(파트타임),"생산·제조·조립·인쇄, 포장·검사, 건설현장",http://www.findjob.co.kr/job/view/0113168658094094/WJ010310/,010-3679-2758,,0,08:00~17:00 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113168658&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1389px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,13
39,국민 일자리 벼룩시장,무심정,주방장 / 주방보조/ 홀서빙 모집(숙식제공가능),,회사내규에 따름,2024-10-22,2999-12-31,부산 금정구 북문로 23,무관,무관," 위촉직, 프리랜서","주방·주방보조·설거지, 주방장·조리사, 서빙·포장",http://www.findjob.co.kr/job/view/0113165325094094/WJ010310/,010-4092-3352,,0,"09:00~21:00 협의가능, 휴게시간 포함","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113165325&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1728px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,13
40,국민 일자리 벼룩시장,(주)동광테크,미싱사 / 미싱보조 직원 모집,,회사내규에 따름,2024-10-22,2999-12-31,부산 사상구 낙동대로 1508,무관,무관, 위촉직,섬유·재단·미싱,http://www.findjob.co.kr/job/view/0113172688094094/WJ010310/,010-8363-8062,,0,협의가능 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113172688&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1283px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,4
41,국민 일자리 벼룩시장,대원 피난구,+추천+ 아파트현장 단순 직원 모집 (초보가능/경력우대),,"160,000원 이상",2024-10-22,2999-12-31,부산 동구 중앙대로308번길 7-7,무관,무관," 정규직, 계약직, 위촉직","생산·제조·조립·인쇄, 건설현장, 건설·토목 기타",http://www.findjob.co.kr/job/view/0113171353012012/WJ010310/,010-2576-4584,,0,07:00~16:00,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113171353&amp;InputBranch=12&amp;LayoutBranch=12&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1945px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,14
42,국민 일자리 벼룩시장,배비장보쌈구서(주),"홀,주방 정직원 모집",,"2,650,000원 이상",2024-10-22,2999-12-31,부산 금정구 금정로 239,무관,무관," 정규직, 계약직","서빙·포장, 주방·주방보조·설거지, 주방장·조리사",http://www.findjob.co.kr/job/view/0113159705094094/WJ010310/,051-742-7755,,0,"10:00~21:00 협의가능, 휴게시간 포함","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113159705&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1858px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,13
43,국민 일자리 벼룩시장,(주)대보,경력자 직원을 모집합니다,,회사내규에 따름,2024-10-22,2999-12-31,부산 영도구 절영로 72,년수무관,무관, 프리랜서,섬유·재단·미싱,http://www.findjob.co.kr/job/view/0113171884094094/WJ010310/,010-5520-5179,,0,협의가능 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113171884&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""3130px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,17
44,국민 일자리 벼룩시장,신양항업주식회사,선박 줄잡이 업무 사원 (수동운전필수) 급구,,"1,900,000원 이상",2024-10-22,2999-12-31,부산 사하구 감천항로 31,무관,무관, 정규직,"건설현장, 자동차정비·조선·선원, 건설·토목 기타",http://www.findjob.co.kr/job/view/0113171377084084/WJ010310/,010-3483-0330,,0,07:00~07:00 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113171377&amp;InputBranch=84&amp;LayoutBranch=84&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1088px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,10
45,국민 일자리 벼룩시장,대한추리닝,체육복 제조업체 구찌사/공장책임자/미싱사/재단사/시다공/아이롱사 각0명,,회사내규에 따름,2024-10-22,2999-12-31,부산 사상구 사상로469번길 36,무관,무관, 위촉직,"섬유·재단·미싱, 포장·검사",http://www.findjob.co.kr/job/view/0113171182094094/WJ010310/,010-5469-5486,,0,08:30~18:00,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113171182&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1211px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,4
46,국민 일자리 벼룩시장,동건테크,생산직 직원 구합니다(프레스유압 경험자우대) 초보가능 주5일근무,,회사내규에 따름,2024-10-22,9999-01-01,부산 강서구 대저동서로229번길 90-1,무관,무관, 위촉직,"생산·제조·조립·인쇄, 기계·설비",http://www.findjob.co.kr/job/view/0113171592094094/WJ010310/,010-6560-9217 문자문의,,0,08:00~17:00 휴게시간 포함,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113171592&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1323px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,7
47,국민 일자리 벼룩시장,솔고부산영도점,"무료 체험실 남녀 정직원 및 알바 모집 (의료기 체험실, 홍보관 매장 등) 초보자환영",,"2,100,000원",2024-10-22,9999-01-01,부산 영도구 동삼로 56,무관,고졸이상," 정규직, 아르바이트(파트타임)","화장품·뷰티·헬스스토어, 상담·영업기타",http://www.findjob.co.kr/job/view/0113169788094094/WJ010310/,010-5148-1757 문자문의,,0,"09:00~17:30 협의가능, 휴게시간 포함","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113169788&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""2583px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,17
48,국민 일자리 벼룩시장,초록칼국수김밥,(초록칼국수김밥) 홀서빙 오전반/오후반/ 주방보조 정직원,,"10,000원",2024-10-22,2999-12-31,부산 북구 금곡대로303번길 36,무관,무관," 정규직, 아르바이트(파트타임)","주방·주방보조·설거지, 서빙·포장",http://www.findjob.co.kr/job/view/0113169277094094/WJ010310/,010-9588-1368,,0,11:00~15:00 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113169277&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1297px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,15
49,국민 일자리 벼룩시장,뚱땡이차돌박이,주방야간 설거지 모집,,"2,850,000원",2024-10-22,2999-12-31,부산 영도구 절영로 20,무관,무관, 아르바이트(파트타임),주방·주방보조·설거지,http://www.findjob.co.kr/job/view/0113171805094094/WJ010310/,010-3866-9446,,0,18:00~03:00 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113171805&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1271px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,17
50,국민 일자리 벼룩시장,연산숯불갈비,(연산숯불갈비) 급구 주방직원 10시~16시 시급1만원,,"10,000원",2024-10-22,2999-12-31,부산 연제구 과정로114번길 22,무관,무관, 아르바이트(파트타임),"요리·서빙 기타, 주방·주방보조·설거지",http://www.findjob.co.kr/job/view/0113171777094094/WJ010310/,010-3584-6895,,0,10:00~16:00 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113171777&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1338px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,11
51,국민 일자리 벼룩시장,선식품,닭고기 단순가공작업 직원모집,,"9,860원 이상",2024-10-22,9999-01-01,부산 금정구 동천로7번길 34-9,무관,무관, 정규직,"생산·제조·조립·인쇄, 농수산물 가공·식품 제조, 포장·검사",http://www.findjob.co.kr/job/view/0113149442094094/WJ010310/,010-3556-8058 문자문의,,0,08:30~17:30 휴게시간 포함,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113149442&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1326px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,13
52,국민 일자리 벼룩시장,본가장어구이,홀서빙 구함,,회사내규에 따름,2024-10-22,9999-01-01,부산 동구 자성공원로3번길 10,무관,무관, 위촉직,서빙·포장,http://www.findjob.co.kr/job/view/0113169886094094/WJ010310/,010-5877-0373 문자문의,,0,14:30~21:30,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113169886&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1271px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,14
53,국민 일자리 벼룩시장,광동페트로(주)감사드림주유소,감사드림 주유소(현대) 주유원 모집,,"3,000,000원",2024-10-22,2999-12-31,부산 연제구 거제대로 98,무관,무관, 위촉직,세차·주유,http://www.findjob.co.kr/job/view/0113170734094094/WJ010310/,051-851-0976,,0,"협의가능 협의가능, 주52시간근무","<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113170734&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1311px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,11
54,국민 일자리 벼룩시장,한빛공인중개사사무소,공인중개사(허가자) 님 구합니다,,회사내규에 따름,2024-10-22,2999-12-31,부산 중구 광복로 80,무관,무관, 프리랜서,"부동산, 상담·영업기타",http://www.findjob.co.kr/job/view/0113172140094094/WJ010310/,010-3623-0752 문자문의,,0,협의가능 협의가능,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113172140&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1320px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,6
55,국민 일자리 벼룩시장,도경기업,(도경기업) 생산검사 직원 모집합니다,,"9,860원",2024-10-22,2999-12-31,부산 사하구 을숙도대로 651,무관,무관, 정규직,"생산·제조·조립·인쇄, 생산·기술 기타, 포장·검사",http://www.findjob.co.kr/job/view/0113162267094094/WJ010310/,051-294-2620,,0,08:30~17:00 휴게시간 포함,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113162267&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1330px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,10
56,국민 일자리 벼룩시장,예스코리아,"Tm.스케줄러 모집, 기본급+인센티브 약속잡아주는 TM 누구나 정말쉬운업무",,"10,000원",2024-10-22,2999-12-31,부산 부산진구 부전동,경력,무관, 아르바이트(파트타임),"서비스 기타, 아웃바운드·TM, 상담·영업기타",http://www.findjob.co.kr/job/view/0132868539182180/WJ010310/,010-6707-6315,,0,,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=132868539&amp;InputBranch=182&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""2256px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,9
57,국민 일자리 벼룩시장,예스코리아,"Tm. 리서치설문조사,아주쉬움,맛집조사,전화업무,월~금 주2일~주3일도 가능",,"10,000원",2024-10-22,2999-12-31,부산 부산진구 부전동,경력,무관, 아르바이트(파트타임),"서비스 기타, 사무·기획·관리·홍보",http://www.findjob.co.kr/job/view/0132868530182180/WJ010310/,010-6707-6315,,0,,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=132868530&amp;InputBranch=182&amp;LayoutBranch=180&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1541px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,9
58,국민 일자리 벼룩시장,올리브푸드,"구내식당 주말.공휴일 조리원 08시~18시 일당13만원 (주말,공휴일조리가능자)",,"130,000원",2024-10-22,2999-12-31,부산 기장군 철마면 반송로 979,년수무관,무관, 계약직,"주방·주방보조·설거지, 요리·서빙 기타",http://www.findjob.co.kr/job/view/0113164166094094/WJ010310/,010-9147-0222,,0,08:00~18:00 휴게시간 포함,"<iframe src=""/job/include/2018/RanderPage/AdDetail/AdLoad_DetailInfoIFrame.asp?LineAdID=113164166&amp;InputBranch=94&amp;LayoutBranch=94&amp;AdKind=L&amp;AdGbn=PaperJob&amp;PageMode=FrontAdDetail"" width=""930"" height=""1210px"" frameborder=""0"" scrolling=""no"" name=""DetailFrame"" id=""DetailFrame""></iframe><!-- 180918 수정 --> <div id=""printdetail""></div>",,,,2
