출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,스마일시니어소망재가방문요양센터,[양정동] 재가요양보호사 모집 (오전/09~12/여자/4등급/주 3 일),"시급 9,860원 이상",2024-10-21,2024-12-20,부산광역시 부산진구 범양로 111-6 (양정동),관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",사회복지 상담서비스 제공업,,"<td>
              
              [양정동] 재가 요양보호사 모집 (오전/09~12/4등급/여자/주 3 일)<br/><br/>●근무지 : 양정동 대흥빌라 (양정1동 우체국 인근) <br/>● 대상자 : 70대 4등급 여자 어르신 (아들 동거중이나 출근)<br/>● 근무시간: 주 3 일 오전, 월, 수, 금 (09:00~12:00) <br/>● 급여 : 시급 9,860원 (제수당포함 시간당 12,600원)<br/>● 근무내용 :  산책, 말벗, 빨래, 청소 등 <br/>● 특이사항 :  지팡이, 보행기 사용하여 보행 가능, 치매 증상 없음. 청소 위주, 성격 밝으신 분 희망<br/><br/>                                                                                                                                                              <br/>                                                                                                                                                                                                                                  <br/>                                                                                       <br/>- 지원희망시 부산진구청 취업정보센터로 전화주세요 (☎051-605-6405)<br/><br/>※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.<br/><br/>
</td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBH002410210007&rtnTarget=list7&pageIndex=3&rtnUrl=?,115
고용24,(주)재덕,[중앙동] 빌딩 미화원 모십니다,월급 231만원 ~ 231만원,2024-10-21,2024-12-20,부산광역시 중구 중앙동4가 중앙대로 88 (중앙동4가),경력 (최소 1년 0 개월 이상) 우대,학력무관,"주 6일 근무
(주 소정근로시간: 40시간)",경비 및 경호 서비스업,,"<td>
              
              ● 중앙동 은산베이 빌딩 미화원 (중앙역 12,14번 출구)<br/>● 빌딩 내 청소<br/>● 월~금 06:00~15:00 (휴게1시간) , 토요일( 격주 근무), 일요일 공휴일 휴무<br/>● 월급 2,317,500원<br/>● 유 경험자 우대 /신입 가능<br/>● 계약 기간 3개월 만료 후 연장 가능<br/>● 이력서 / 방문 또는 팩스(051-715-1560) , 이메일 (jaeduk2019@naver.com)접수<br/>● 채용담당자 : 051-715-1550<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002410210008&rtnTarget=list8&pageIndex=3&rtnUrl=?,212
고용24,온사랑실버복지센터,[일광읍]재가요양보호사 구인,"시급 12,500원 ~ 12,500원",2024-10-21,2024-12-20,부산광역시 기장군 일광읍 문중길 3,관계없음,학력무관,주 5일 근무,그 외 기타 거주 복지시설 운영업,,"<td>
              
              - 근무지 : 기장군 일광읍 문중길<br/>- 대상자 : 3등급 여자어르신(34년생)/ 아드님과 거주(근무시간 부재)<br/>- 근무시간 : 09:00~12:00 (주 5일,1일 3시간) <br/>- 케어내용 : 일상 가사지원, 말벗 등<br/>- 시급: 12,500원(제수당 포함, 거리에 따라 교통비 별도 지급)<br/><br/>- 채용담당자: 051-723-2524 [온사랑실버복지센터]<br/><br/>* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음 *
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002410210005&rtnTarget=list9&pageIndex=3&rtnUrl=?,111
고용24,주식회사지팜,[부산북구청 채용대행] 강서구청인근 과일가공 단순업무자 채용,"시급 9,860원 이상",2024-10-21,2024-12-20,"부산광역시 강서구 대저중앙로348번길 31, 0 (대저1동)",관계없음,학력무관,주 5일 근무,과실 및 그 외 채소 절임식품 제조업,051-309-5227,"<td>
              
              [부산북구청 채용대행] 강서구청인근 과일가공 단순포장업무자 채용<br/>*파인애플.메론 가공업무자 (건강하신분 / 남성가능)<br/>(작업은 쉽게 배울 수 있는 일입니다)<br/>*주5일 8시~15시(연장근무 있음,일이많을시)<br/>*휴일 : 목/금 (월화수토일 근무함 / 협의가능)<br/><br/>지원의사가 있으시면 워크넷입사지원또는 051-309-5227번으로 문의바랍니다
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBI002410210005&rtnTarget=list10&pageIndex=3&rtnUrl=?,237
고용24,"우정개발 주식회사(굿모닝요양원,주야간보호센터)",[영주동] 주야간보호센터 운전기사님 모십니다,월급 120만원 ~ 120만원,2024-10-21,2024-11-04,"부산광역시 중구 대영로 235, 제일빌딩 7층 (영주동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 24시간)",기타 부동산 임대업,,"<td>
              
              * 센터 내 어르신 송영 업무, 차량 관리 <br/>* 주 6일 / 근무시간 08:00~10:00, 16:00~18:00  (4시간)<br/>* 스타렉스 운전 가능자 <br/>* 월급 :1,203,000원<br/>* 이력서, 운전 면허증 <br/>
</td>",자동차운전면허1종보통(필수),"(준)고령자(50세이상)
              	운전면허증",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002410210006&rtnTarget=list1&pageIndex=4&rtnUrl=?,105
고용24,(주)듀델코리아,[해운대구 좌동] 해운대 대동타운 아파트 미화원 채용,"시급 9,860원 ~ 9,860원",2024-10-21,2024-11-04,"부산광역시 해운대구 대천로103번길 29, , (좌동, 대동타운)",관계없음,학력무관,주 6일 근무,경비 및 경호 서비스업,,"<td>
              
              [해운대구 좌동] 해운대 대동타운 아파트 미화원 채용<br/><br/>ㅁ 근무주소 : 해운대구 대천로 103번길 29 (좌동)<br/>ㅁ 모집직종 : 아파트 미화원 1명<br/>ㅁ 우대사항 : 복지카드 소지자 우대<br/>ㅁ 근무시간 : 주6일, 평일 9:00~15:10 (1시간 휴무), 토요일 9:00~12:00<br/>ㅁ 월 급 여 : 1,458,990원 <br/>ㅁ 접수방법 : 미화반장 유선 연락 후 면접 문의 (010-4108-0726)<br/><br/>* 유선 연락하셔서 ""해운대 대동타운 미화원 지원"" 이라고 말씀해주세요.<br/>* 사전 약속없이 근무지 (아파트)로 방문하는 일이 없도록 해주시기 바랍니다.
            </td>",관계없음  ,"장애인
              
              	(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBA002410210006&rtnTarget=list2&pageIndex=4&rtnUrl=?,183
고용24,주식회사 케이제이엠,김해국제공항 안내(보안) 업무,"시급 9,860원 이상",2024-10-21,2024-11-04,부산광역시 강서구 공항진입로 108 (대저2동),관계없음,학력무관,주 5일 근무,사업시설 유지․관리 서비스업,051-330-9836,"<td>
              
              김해국제공항 안내(보안)업무
<br/>근무 형태는 스케줄 근무
<br/>
<br/>*구체적인 업무 내용은 면접 시 설명
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=K130232410210070&rtnTarget=list3&pageIndex=4&rtnUrl=?,318
고용24,효드림재가센터,[개금동] 재가 요양보호사 채용,"시급 9,860원 ~ 12,500원",2024-10-21,2024-11-04,"부산광역시 부산진구 백양대로208번길 25, . (개금동, 개금주공1단지아파트)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",방문 복지서비스 제공업,,"<td>
              
              - 개금주공 1단지<br/>- 4등급 70대 후반 남자어르신(독거)<br/>- 일상생활 지원<br/>- 주 3일 13시~16시<br/>- 문의: 010-3495-2331
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410210015&rtnTarget=list4&pageIndex=4&rtnUrl=?,121
고용24,(주)참사랑재가노인복지센터,[감천동] 재가요양보호사 구인,"시급 9,860원 ~ 9,860원",2024-10-21,2024-11-04,"부산광역시 사하구 감내2로 191, . (감천동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              * 치매교육 이수 하신 분<br/>* 감천문화마을 작은박물관 부근<br/>* 5등급 83세 할아버지(독거)<br/>* 식사는 도시락 배달이 옴<br/>* 정서도움, 이동도움, 주변정리 등<br/>* 13:00~16:00(오전도 가능하며 면접 시 협의), 주5일<br/>* 시급12,500원(시급 9,860원 + 주휴수당, 연차수당 별도 지급 포함)<br/>** 담당자 연락처: 010-3187-7217<br/><br/>※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410210012&rtnTarget=list5&pageIndex=4&rtnUrl=?,84
고용24,주식회사휴노츠,부산서부터미널 및 애플아울렛 미화업무,월급 192만원 ~ 192만원,2024-10-21,2024-11-04,"부산광역시 사상구 사상로 201, 서부터미널/애플아웃렛 (괘법동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 35시간)",사업시설 유지․관리 서비스업,,"<td>
              
              - 부산서부터미널 및 애플아울렛 미화원 채용<br/>- 대합실, 화장실 등 미화업무<br/>- 근무시간 : 9:00 ~ 18:00  (휴게시간 2시간 포함)<br/>- 주중5일(스케줄근무/주말근무 가능자)
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410210007&rtnTarget=list6&pageIndex=4&rtnUrl=?,183
고용24,길재가노인복지센터,[부암동]재가요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-10-21,2024-11-04,"부산광역시 부산진구 신천대로 252, . (부암동, 일성인포아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              [부암동]재가요양보호사 모집<br/><br/>- 부암동  일성인포아파트<br/>- 3등급 /80대초반/할머니(근무시간 독거)<br/>- 주6일/ 12:00~16:00 (3시간 센터지급, 1시간 개인지급)<br/>- 시급:13,000원(기본급:9,860원+제수당포함)<br/>- 길재가노인복지센터 사회복지사 고영아 010-9314-3030<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBN002410210003&rtnTarget=list7&pageIndex=4&rtnUrl=?,65
고용24,주식회사구포재활주간보호센터,[우암동] 4등급여자 어르신,"시급 9,860원 이상",2024-10-21,2024-11-04,"부산광역시 남구 유엔로 22 (우암동, 우암 자유 2차 아파트)",관계없음,학력무관,주 3일 근무,노인 요양 복지시설 운영업,,"<td>
              
              [우암동] 4등급여자 어르신<br/>-주3일(월수금) 9-12시<br/>*추후 5일로 변경 예정<br/>- 허리불편, 부축하여 거동가능<br/>- 가사 및  일상업무지원 <br/>- 우암동 우암자유 2차 아파트<br/>-시급 및 수당 포함 12500원
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410210006&rtnTarget=list8&pageIndex=4&rtnUrl=?,99
고용24,(주)한특,[양정동] 아파트 미화원 모집,월급 155만원 ~ 155만원,2024-10-21,2024-11-04,"부산광역시 부산진구 동평로 352, 양정현대1차아파트 (양정동, 현대아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 30시간)",사업시설 유지․관리 서비스업,,"<td>
              
              [양정동] 양정현대1차아파트 미화원 모집<br/><br/>- 근무시간 : 월 ~ 금 09:00 ~ 15:45 <br/>                토(격주) 09:00 ~ 12:00<br/>- 근무내용 : 시설물 청소 및 위생 관리<br/>- 급여 : 월 1,557,880원<br/>- 수습기간 : 3개월 (급여 100%)<br/><br/>* 문의사항은 부산진구청 취업정보센터로 전화주세요(☎051-605-6401)<br/><br/>* 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBH002410210005&rtnTarget=list9&pageIndex=4&rtnUrl=?,173
고용24,금샘요양지원센타,재가요양보호사,"시급 9,860원 ~ 9,860원",2024-10-21,2024-11-04,"부산광역시 북구 시랑로48번길 10-13, 구포초등학교 부근 (구포동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 24시간)",노인 요양 복지시설 운영업,,"<td>
              
              금샘요양지원센타<br/>북구 시랑로 (구포초 인근) <br/>1등급 70대 여자어르신<br/>14:00~18:00, 주6일<br/>시급 12,500원 (시급9,860원+주휴수당, 연차수당 등 포함) <br/>문의 010-5066-2475<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBC002410210007&rtnTarget=list10&pageIndex=4&rtnUrl=?,208
