id,company,title,subtitle,work_category,details,certification,label
335,케어신재가노인복지센터,케어신재가노인복지센터 재가요양보호사 모집 (기장),,그 외 기타 비거주 복지 서비스업,"<td> 1. 업 체 명 : 케어신재가노인복지센터<br/>2. 근무주소 : 기장군 청강로 76 우신네오빌<br/>3. 모집직종 : 재가요양보호사 여 1명 (대상자 : 4등급 85세 여자 어르신/부부거주 )<br/> * 신체활동및 가사지원활동,일상업무대행 <br/>4. 우대사항 : 요양보호사 자격증(필수), 자차 <br/>5. 근무시간 : 주5일, 09:30~12:30<br/>6. 급여사항 : 시급 12,500원(수당포함)<br/>7. 복리후생 : 4대보험, 퇴직금<br/>8. 접수방법 : 전화 후 방문 접수 - 자격증 사본, 건강검진 결과지(1년이내)<br/>9. 문의 : 051-727-0542 / 010-8233-2187<br/> </td>",관계없음  ,
336,가장좋은재가노인복지센터,재가요양보호사 모집,,방문 복지서비스 제공업,"<td> [서구 부민동] 동아대학교 맞은편 오피스텔 <br/>* 4등급, 남자 어르신(85세), 4등급, 독거어르신, 조용하고 점잖은 성품<br/>* 주5일, 15시간 -&gt; 월, 목 : 16:00~19:00 귀가동행 / 화, 수, 금 : 15:00~18:00분 <br/>* 신장 (혈액투석): 부산대병원 주 2회 (월, 목) 투석실에서 만나 귀가동행까지 <br/>* 자립보행(산책) 가능, 일반적인 요양보호사 업무 <br/>* 조용하고 예의바른 선생님 희망<br/>*시급 : 12,500원(수당 포함)*제세수당 별도 문의<br/>* 지원문의: 051-315-1488<br/><br/>*실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금,근무(예정)등에 차이가 있을수 있음. </td>",요양보호사(필수),
337,보성재가노인복지센터,재가요양보호사 모집,,개인 간병 및 유사 서비스업,"<td> &lt;부곡동 재가요양보호사 모집&gt;<br/>- 부곡동 동현중학교 인근(내성고 인근)<br/>- 5등급 할머니(부부거주)<br/>- 9:00~12:00 주5일<br/>- 가사도움, 일상생활 도움<br/>-치매교육 이수자 <br/><br/> </td>",요양보호사(필수),
338,가장좋은재가노인복지센터,요양보호사 모집,,방문 복지서비스 제공업,"<td> * 3등급 65세 남자어르신(배우자 동거), 아파트거주<br/>- 알츠하이머환자, 이동시 부축도움, 휠체어로 산책도움, 가사지원 없음, 식사보조<br/>- 근무시간: 12:30~15:30(주5일)<br/>- 시급 : 12,500원(수당 포함)*제세수당 별도 문의<br/>- 군필자 우대<br/>- 대상자 왜소한 체격<br/><br/>*실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금,근무(예정)등에 차이가 있을수 있음. </td>",요양보호사(필수),
339,초록노인재가복지센터,요양보호사 채용,,방문 복지서비스 제공업,"<td> - 5등급 70대 여자어르신(독거)<br/>-주5일 / 9시~12시<br/>-일상생활지원, 신체활동 지원(프로그램활동)<br/>-시급 12800원~13000원(제수당 포함)<br/>- 채용담당자 : 010-4963-5802<br/><br/>* 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다. </td>",요양보호사1급(필수),
340,섬기는재가노인복지센터,재가요양보호사 채용,,사회복지 서비스업,"<td> - 송도 (e편한세상 뒷편) 대륙빌라 인근 주택<br/>- 4등급 70대 할머니(독거)<br/>- 일상생활지원.가사지원.청소등<br/>- 근무시간:09:00~12:00/주5일<br/>- 12,500원(수당 포함) *제세수당 별도 문의<br/><br/>※ 실제 서비스 제공기간에 따라 임금을계산하여 지급하는 형태로 채용 시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음. </td>",요양보호사(필수),
341,의료법인윤재의료재단금강요양병원,요양병원 조리원 모집,,그 외 기타 보건업,"<td> [금강요양병원 조리원 모집]<br/><br/>*근무시간: 05:30~13:30 / 09:00~18:00 2교대 근무 (스케줄 표에 의해 운영됨, 탄력적 근무 가능)<br/>*근무내용: 요양병원 급식실 조리보조<br/>*근무장소: 동래구 온천동 210-8<br/>*급 여: 2,060,740원<br/>*접수방법: 업체 전화하여 일정 조율 후 이력서 지참 방문<br/>*채용문의: 010-2580-7132<br/>*인근 거주자 우대<br/> </td>",관계없음  ,
342,가족돌봄노인복지센터,(금곡동) 재가요양보호사 구인,,그 외 기타 보건업,"<td> -4등급 할아버지(34년생) 돌봄, 따님과 거주 <br/>-일반적인 요양보호사 업무 (가사지원.정서지원)<br/>-근무지: 북구 금곡동<br/>-주5일 14:30~17:30 (3시간)<br/>-시급12,500원 (최저시급 9860원 + 주휴수당, 연차수당 별도 지급 포함)<br/>-채용담당자: 051-862-8775<br/><br/>※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음 </td>",요양보호사(필수),
343,우리재가복지센터,재가요양보호사님 모십니다.,,방문 복지서비스 제공업,"<td> * [대청동] 중구청 인근 거주<br/>* 등급 외 50대 중반 독거 남성<br/>* 가사 도움, 식사 도움 위주<br/>* 거동 가능하시나 약간 불편<br/>* 주 3일(월,수,금) / 1일 3시간 근무 /오전, 오후 시간 협의 <br/>* 시급: 12,900원(시급 9860원+ 제 수당)<br/>* 채용담당자: ☎051-242-4208<br/><br/>*실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음. </td>",요양보호사(필수),
344,우리재가복지센터,재가요양보호사님 모십니다,,방문 복지서비스 제공업,"<td> ● 부평동 / 부평파출소 인근 빌라 거주<br/>● 등급 외 50대 후반 독거 남성 / 투석 받고 계심<br/>● 식사, 장보기 등 가사 지원 위주<br/>● 주3일 / 화목토 / 10~12시<br/>● 시급 12,900원(9,860원+제수당포함)<br/><br/>※ 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정) 등에 차이가 있을 수 있음 </td>",요양보호사(필수),
345,누리재가복지센터,［덕천2동］재가요양보호사 모십니다,,개인 간병 및 유사 서비스업,"<td> [덕천2동 국민건강보험공단 부근 주택 ] 재가요양보호사 모집<br/><br/>★자차소지자 필수 (교통비 별도지급) <br/>* 대상자: 4등급/ 80대/ 독거/ 할머니<br/>* 근무시간: 09:00~12:00 / 주 5일<br/>* 근무내용: 병원동행, 일상생활지원<br/><br/>지원문의 누리재가복지센터 010-4554-6892<br/><br/>※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음. </td>","요양보호사1급(필수)
기타 : .",
346,온누리재가노인복지센터,재가요양보호사 모집,,노인 요양 복지시설 운영업,"<td> [명장동] 재가요양보호사 모집<br/><br/>- 근무지 : 동래구 명장로(명장시장 근처)<br/>- 1등급 80대 남자 어르신 (아들과 거주(화,목만))<br/>- 09:30~12:30 주6일 <br/>- 시급 14,500원 (주휴,연차수당을 포함한 포괄시급)<br/>- 가사지원, 일상생활지원 등, 휠체어로 화장실 이동 시 도움 필요함<br/><br/>문의사항은 부산진구청 취업정보센터로 전화주세요(☎051-605-6405)<br/><br/>다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.<br/> </td>",요양보호사(필수),
347,더조은재가복지센터,재가요양보호사 모집(일광),,방문 복지서비스 제공업,"<td> ■ 더조은재가복지센터 (일광센터) <br/>-- 대상자 : 4등급 76세 남자 어르신/ 독거 / (강아지 2마리 O)<br/>-- 주3일, 08:30~11:30<br/>--일광읍 가화만사성@<br/>--시급 12,500 (수당포함)<br/>--전화 후 방문 접수 - 요양보호사 자격증, 채용신체검사서<br/>***문의 : 051-724-3749 / 010-6611-3749<br/><br/>** 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음. </td>",요양보호사(필수),
348,감동재가복지센터,재가요양보호사 모집,,그 외 기타 비거주 복지 서비스업,"<td> [ 민락동 ] 재가요양보호사 선생님 모집합니다.<br/>- 4등급 여자어르신(84세) / 독거<br/>- 08:00~11:00 / 주4일(월,수,금+하루 일정은 면접 시 조율)<br/>- 시급 : 12,500원<br/>- 가사지원, 일상생활지원<br/>- 채용담당자 : 051-905-5522 [ 감동재가복지센터 ] </td>",요양보호사(필수),
349,(주)디이씨오,호텔 미화원모집(외곽),,사업시설 유지․관리 서비스업,"<td> ======================<br/>◆사상구청 채용대행 건 입니다◆<br/>======================<br/><br/>- 해운대 센텀호텔 건물, 부대시설 및 대지 청소<br/>- 근무시간: 13:00~22:00 (휴게 17~18시) <br/>- 주5일 근무(스케쥴 근무에 따라 주말근무 있을 수 있음)<br/>- 위치: 지하철 센텀시티역 앞<br/>- 임금: 2,399,860원<br/><br/>* 담당자와 통화 후 면접시간, 장소 안내 받으시길 바랍니다.<br/>* 담당자: 사상구청 일자리센터 ☎ 051-310-5195<br/> </td>",관계없음  ,
350,(주)참사랑재가복지센터,재가요양보호사 모집,,방문 복지서비스 제공업,"<td> &lt;영도구 영선동 여자어르신&gt;<br/>-남항초등학교 인근 주택 3등급 독거 84세 여자어르신(보행가능)<br/>- 근무시간 : 9시~12시, 주6일<br/>- 업무내용: 신체지원, 가사지원 등 재가요양보호사 업무<br/>- 이동식 변기 사용<br/>- 시급: 12,500원(연차수당, 주휴수당 등 포함)<br/>*지원희망하시면 051-403-9933(참사랑재가복지센터)로 연락주십시요~<br/><br/> </td>",관계없음  ,
351,주식회사효드림복지연구소,요양병원 중환자실 공동간병사 모집,,개인 간병 및 유사 서비스업,"<td> [초량 인창요양병원 중환자실 공동간병사 모집-정부시범사업]<br/><br/>- 직무내용 : 중환자실 환자케어<br/>- 근무시간 : 06:30~17:30 / 17:30~익일06:30 (2교대 스케줄 근무)/월9회 휴무<br/>- 자격요건 : 요양보호사, 간병인 자격증 소지자 및 경력자 우대, 경력 없으신분 교육 후 투입<br/>- 채용담당자 유선 면접 및 대면 면접 진행 / 상시 채용 예정<br/><br/>#### 해운대구청 채용대행건입니다 ####<br/> </td>",요양보호사1급(우대),
352,(주)블루메이드,빌딩 미화원 채용합니다.,,"소독, 구충 및 방제 서비스업",<td> - 빌딩 청소<br/>- 단순 미화 업무 작업<br/>- 주5일(월~금 ) 오후시간 낮시간 근무 (1일 3시간)<br/>- 근무시간대 협의 가능<br/>- 경력 1년 6개월 이상 우대<br/>**꼭 하실분만 지원바랍니다.** </td>,관계없음  ,
353,(내)뇌청춘재가복지센터,,,그 외 기타 보건업,"<td> =====================<br/>■ 북구청 채용대행 건 입니다.■<br/>=====================<br/><br/><br/>[신화명리버뷰자이아파트 2등급 요양보호사]<br/><br/>○ 대상자 : 2등급 / 남자 / 80대 / 가족거주(아내, 딸) / 따님은 서비스시간 안계심<br/><br/>○ 근무일시 : 주 5일, 10:00~14:00<br/><br/>○ 인지가능, 말벗희망, 거동가능(필요시 부축희망), 연하식 식사(반찬지원 불필요),<br/> 병원동행업무(양산부산대학교병원/월 1~2회/필요시), 기저귀착용(직접 소변기 사용)<br/><br/>○ 시급 : 9,860원 (제수당별도-전화문의)<br/><br/>○ 지원문의 : 북구청 취업정보센터 전화 051-309-5229<br/><br/>※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금,근무(예정)지 등에 차이가 있을 수 있음 </td>",요양보호사(필수),
354,(주)한특,(부암동)백양산쌍용스윗닷홈 아파트 미화원,,사업시설 유지․관리 서비스업,"<td> 백양산쌍용스윗닷홈 아파트 미화원 모집<br/><br/>근무시간 : 월-금 09:00~16:00 토(격주) 09시~12시<br/><br/>휴게시간 : 11:30 ~ 13:00<br/><br/>급여 1.670.880원<br/>초과근무가 발생 할 수 있으므로 근로계약 진행시 채용담당자와 협의하시길 바랍니다.<br/><br/>문의사항은 부산진구청 취업정보센터로 전화주세요(☎051-605-6401)<br/><br/>다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시<br/>근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다. </td>",관계없음  ,
355,요양365재가복지센터,재가요양보호사 채용,,방문 복지서비스 제공업,"<td> [해운대구 중동] 재가요양보호사 채용<br/><br/>- 4등급 여자어르신 (70대 중반, 독거)<br/>- 주2일, 08:30~11:30 (3시간), 월,목<br/>- 급여 : 시급 9,860원 (주휴수당 1,972원, 연차수당 668원, 기타수당 700원 별도 지급)<br/>- 근무지 : 해운대구 해운대해변로 295 (중동,대림비치아파트)<br/>- 필수자격 : 요양보호사 자격증, 1년 이내 건강검진<br/>- 정서지원, 가사지원 등, 어르신을 이해하고 따뜻한 분 원합니다.<br/><br/>- 문의 051-996-0365 </td>",요양보호사1급(필수),
356,에스제이청소용역대행,부산큰병원 시설관리원 모집 【경총중장년내일센터 채용대행】,,건축물 일반 청소업,"<td> ◈ 부산큰병원 시설관리원 모집◈<br/><br/>▶ 근무내용 : 린넨, 세탁물, 문단속, 병동 물품 지원 등<br/>▶ 근무시간 : 08:00~08:00(격일근무)<br/>▶ 급여조건 : 시급 9,860원<br/>▶ 근무장소 : 부산광역시 부산진구 가야대로 494<br/><br/>※지원문의 : 경총 중장년 내일센터 직업상담사 한희숙 ☎052-277-9493 <br/> </td>",관계없음  ,
357,신고려방문요양센터,재가요양보호사 모집(기장),,노인 요양 복지시설 운영업,"<td> [1. 업 체 명 : 신고려방문요양센터(기장센터)<br/>2. 근무주소 : 기장읍 궁전아파트<br/>3. 모집직종 : 재가요양보호사 1명 ( 대상자 : 4등급 70대,여자어르신) <br/>4. 우대사항 : 요양보호사 자격증(필수), 자차(필수)<br/>5. 근무시간 : 주 6일, 08시~11시<br/>6. 급여사항 : 시급 12,500원 (수당포함)<br/>7. 복리후생 : 4대보험, 퇴직금<br/>8. 접수방법 : 전화 후 방문 - 이력서, 자격증 사본, 건강검진 결과지(1년이내)<br/>9. 문 의 : 010-9580-0428<br/><br/>** 동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음 ** </td>",요양보호사1급(필수),
358,선행노인재가복지센터,재가요양보호사 모집,,노인 요양 복지시설 운영업,"<td> - [다대4지구 115동] <br/> : 3등급 60대 남자어르신(독거)<br/>- 09:00~12:00 / 12:00~15:00 주5일 (오전, 오후 조절 가능)<br/>- 가사 및 일상생활 지원<br/>- 다리수술하여 기저귀 착용<br/>- 시급 9860원(연차수당, 주휴수당 포함 12,500원) </td>",요양보호사(필수),
359,누리고재가노인복지센터,당감동 재가요양보호사,,노인 요양 복지시설 운영업,"<td> [당감동] 재가요양보호사 채용<br/><br/>- 당감동 동원빌라 (백양로 교회 인근)<br/>- 3등급 80대 여자 어르신 (부부거주)<br/>- 총 주 5회 (화,수,목,금,토)<br/>- 주3일 (화,목,토)-병원동행<br/> 06:30~07:30: 집에 도착 후 온병원 이동 후 종료<br/> 11:10~13:10: 온병원에 직접 가서 택시로 집까지 동행 후 종료<br/> -주2회(수,금) -재가업무<br/> 10:00~13:00: 재가 요양보호사 업무<br/>- 시급:12,500원 (병원동행시 교통비 별도)<br/>- 온병원 투석 병원 동행. 식사도움 없음, 기타 요양보호사 업무<br/>- 오전 가능자, 오후 가능자 따로 일 하실 분 가능<br/><br/>- 지원희망하시는 분은 부산진구청 취업정보센터 (051-605-6406)로 문의주세요.<br/><br/>** 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다. 자세한 사항은 근로계약 진행시 채용담당자와 협의하시길 바랍니다 </td>",요양보호사(필수),
