id,source,company,title,subtitle,salary,signup_date,due_date,region_name,career,education,work_type,work_category,link,contact,work_hours,details,email,certification,preference_id,region_id
103,워크넷,모라재가복지센터,재가요양보호사 모집,,"시급 9,860원 ~ 9,860원",2024-08-20,9999-01-01,"부산광역시 사상구 낙동대로1210번길 53, 인근 아파트 (괘법동, 한신아파트)",관계없음,학력무관,주 6일 근무 (주 소정근로시간: 33시간) ,방문 복지서비스 제공업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10912408200001&rtnTarget=list7,,,"<td> * 괘법동 한신1차아파트 인근<br/><br/>- 4등급 70대초 남자어르신. 3등급 70대초 여자어르신 (부부 케어)<br/>- 오전 9시~12시, 오후 12시~15시(주6일) <br/>- 일상생활지원등<br/>- 시급:12,500원(시급 9,860원, 주휴수당, 연차수당 별도 지급 포함)<br/>- 두분 케어 가능하신분 <br/>- 문의: 051-305-9655 </td>",,요양보호사(필수),,4
104,워크넷,자성재가복지센터,재가요양보호사 선생님 모집합니다,,"시급 9,860원 이상",2024-08-19,9999-01-01,"부산광역시 사하구 다송로 59, - (다대동, 다대4지구도개공영구임대아파트)",관계없음,학력무관,주 5일 근무 (주 소정근로시간: 15시간) ,방문 복지서비스 제공업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10912408190024&rtnTarget=list8,,,"<td> [ 다대 4지구 ]<br/><br/>- 4등급 70세 여자어르신케어 <br/>- 8:00~11:00 또는 8:30~11:30 주5일 <br/>- 식사, 가사 및 일상생활 지원 등 <br/>- 시급 9,860원(주휴수당, 연차수당 발생 시 별도 지급)<br/>- 010-5594-4966 </td>",,요양보호사1급(필수),,10
105,워크넷,우리재가복지센터,재가요양보호사님 모십니다.,,"시급 9,860원 ~ 12,900원",2024-08-19,9999-01-01,"부산광역시 서구 부용동2가 부용로 38 (부용동2가, 동양빌라)",관계없음,학력무관,주 2일 근무 (주 소정근로시간: 6시간) ,방문 복지서비스 제공업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBP002408190009&rtnTarget=list9,,,"<td> ● 부용동 / 동아대학교 부민 캠퍼스 인근 거주<br/>● 등급 외 50대 중반 남성 /아드님과 거주<br/>● 거동도움,식사지원,가사지원<br/>● 주2일 /요일 및 시간 협의가능<br/>● 시급 12,900원(9.860+제수당 포함)<br/>☎ 051-242-4208<br/><br/>※ 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금, 근무(예정) 등에 차이가 있을 수 있음 </td>",,요양보호사(필수),,16
106,워크넷,우리재가복지센터,요양보호사님 모십니다.,,"시급 9,860원 ~ 12,900원",2024-08-19,9999-01-01,"부산광역시 사하구 다대낙조2길 216, 1 (다대동, 도시몰운대아파트)",관계없음,학력무관,주 2일 근무 (주 소정근로시간: 6시간) ,방문 복지서비스 제공업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBP002408190008&rtnTarget=list10,,,"<td> ◐다대5지구, 몰운대아파트 거주<br/>* 등급 외 50대 후반 독거 남성 / 거동 가능<br/>* 가사, 말 벗, 산책 동행 등<br/>* 주 2일(평일), 10시~13시 (요일, 시간 협의 가능)<br/>* 시급: 12,900원 (9860+제수당)<br/>* 문의: ☎051-242-4208<br/><br/>* 동 구인은 실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정 근로 시간이나 임금 근무(예정)지 등에 차이가 있을 수 있음. </td>",,요양보호사(필수),,10
107,워크넷,가가노인방문요양센터,재가요양보호사 모집,,"시급 9,860원 ~ 9,860원",2024-08-19,9999-01-01,"부산광역시 사하구 을숙도대로 855, . (감천동, 전원빌라)",관계없음,학력무관,주 6일 근무 (주 소정근로시간: 18시간) ,보건업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10912408190020&rtnTarget=list1,,,"<td> -감천동 전원빌라(국민체육센터 인근)<br/>-4등급 80세 독거 할머니(실내거동가능)<br/>-12:00~15:00<br/>-주6일(월~토)<br/>-식사준비, 심부름, 장 보기, 병원 대리처방 등<br/>-시급 12,400원(시급 9,860원 + 주휴수당, 연차수당 별도 지급 포함) <br/><br/>*지원문의: 센터장님 010-2989-2770 </td>",,요양보호사(필수),,10
108,워크넷,웰케어재가노인복지센터,재가 요양보호사 모집,,"시급 9,860원 ~ 9,860원",2024-08-19,2024-09-02,"부산광역시 부산진구 동평로 352 (양정동, 현대아파트)",관계없음,학력무관,주 3일 근무 (주 소정근로시간: 9시간) ,그 외 기타 거주 복지시설 운영업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBQ002408190010&rtnTarget=list2,,,"<td> [양정동] 재가요양보호사 모집<br/><br/>- 대상 : 4등급 할머니(89) / 거동가능 <br/>- 시간 : 14::00 ~17:00 / 주 3일/월, 수 금(차후 5일도 가능)<br/>- 시급 12,500원(주휴 연차수당 포함)<br/>- 업무 : 산책, 가사활동지원 등<br/>- 근무장소 : 현대1차아파트 근무<br/>- 전화 후 방문 : 051-747-9985<br/><br/>*실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음. </td>",,요양보호사(필수),,9
109,워크넷,(주)동구케어,요양보호사 채용,,"시급 9,860원 ~ 9,860원",2024-08-19,9999-01-01,"부산광역시 동구 범일로 21, . (범일동, 두산위브더제니스하버시티)[재택근무 가능]",관계없음,학력무관,주 3일 근무 (주 소정근로시간: 9시간) ,그 외 기타 보건업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBF002408190004&rtnTarget=list3,,,"<td> - 5등급 여자어르신(4등급변경신청 중)<br/> - 개인위생 도움 및 말벗도움<br/> - 주 3일(월수금) / (오후) 6시 00분 ~ (오후) 8시 00분<br/> - 주간보호센터에서 저녁 드시고 옴<br/> - 시급: 12,500원<br/> <br/><br/>** 동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음 ** </td>",,요양보호사(필수),,14
110,워크넷,안심생활이편한재가복지센터,재가요양보호사 모집 (정관),,"시급 9,860원 ~ 9,860원",2024-08-19,9999-01-01,부산광역시 기장군 정관읍 모전1길 9 (정관동일스위트3차),관계없음,학력무관,주 5일 근무 (주 소정근로시간: 15시간) ,그 외 기타 비거주 복지 서비스업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBD002408190014&rtnTarget=list4,,,"<td> ㅁ 업 체 명 : 안심생활이편한재가복지센터 (정관)<br/>ㅁ 근무주소 : 정관읍 동일3차 아파트<br/>ㅁ 모집직종 : 재가 요양보호사 1명 (대상자 : 5등급, 70대 중반, 여자 어르신/ 가족거주)<br/>ㅁ 우대사항 : 요양보호사 자격증(필수), 치매교육이수(필수)<br/>ㅁ 근무시간 : 주 5일, 09:00 ~ 12:00 <br/>ㅁ 급여사항 : 시급 12,400원 (수당포함)<br/>ㅁ 복리후생 : 4대 보험, 퇴직금<br/>ㅁ 접수방법 : 전화 후 접수 문의 - 자격증 사본, 건강검진결과표<br/>ㅁ 문의 : 010-5555-2383<br/><br/>** 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로 시간이나 임금, 근무예정지등에 차이가 있을수 있습니다. ** </td>",,요양보호사(필수),,2
111,워크넷,안정재가노인복지센터,4등급 여자어르신/오전/독거 재가요양보호사채용,,"시급 9,860원 ~ 9,860원",2024-08-19,9999-01-01,"부산광역시 동구 진성로 29, 수정초등학교 인근 (수정동)",관계없음,학력무관,주 6일 근무 (주 소정근로시간: 18시간) ,방문 복지서비스 제공업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBF002408190003&rtnTarget=list5,,,"<td> [수정동]4등급 여자어르신/오전/독거 재가요양보호사채용<br/><br/>▶직무내용 : 신체활동지원, 일상생활지원,가사지원 등<br/>▶근무시간 : 9:00~12:00(주6일-18시간)<br/>▶급여조건 : 시급 12,400원 (제수당포함)<br/>▶근무지: 수정초등학교 인근<br/><br/><br/> **동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음 **<br/><br/><br/><br/> </td>",,요양보호사(필수),,14
112,워크넷,고운마음노인복지센터,요양보호사 모집,,"시급 12,400원 ~ 12,400원",2024-08-19,9999-01-01,"부산광역시 수영구 장대골로27번길 28, 3층 (광안동, 문화화이트빌라)",관계없음,학력무관,주 3일 근무 ,노인 요양 복지시설 운영업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBM002408190009&rtnTarget=list6,,,"<td> ✔근무지 : 광안역 인근 빌라<br/>✔대상자 : 4등급 여자어르신(50년생)<br/>✔근무시간 : 9시~12시(주3일)<br/>✔케어내용 : 일상생활 두움(청소, 외출동행)<br/>✔시급 : 12,400원(제수당포함) </td>",,요양보호사1급(필수),,5
113,워크넷,행복재가노인복지센터,5등급 80대 독거 할아버지 / 9-12시 / 주 3일 / 치매교육 이수 필수 / 재가요양보호사 모집,,"시급 9,860원 이상",2024-08-19,9999-01-01,"부산광역시 사상구 대동로 34-25, .. (엄궁동, 엄궁럭키아파트)",관계없음,학력무관,주 3일 근무 (주 소정근로시간: 9시간) ,사회복지 서비스업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBJ002408190008&rtnTarget=list7,,,"<td> [엄궁동] 요양보호사 모집<br/><br/>- 5등급 80대 독거 할아버지 (경증 치매)<br/>- 치매교육 이수 필수<br/>- 근무시간 : 오전 9-12시 (시간 조절 가능) / 주 3일<br/>- 신체활동, 정서지원, 가사지원등<br/>- 시급 : 12,500원 (주휴 및 제수당 포함)<br/> </td>",,요양보호사(필수),,4
114,워크넷,(주)한빛재가복지센터,남구 용호동 요양보호사(치매)님을 모집합니다.,,"시급 9,860원 ~ 9,860원",2024-08-19,9999-01-01,"부산광역시 남구 신선로 566 (용호동, GS하이츠자이)",관계없음,학력무관,주 5일 근무 (주 소정근로시간: 15시간) ,기타 비거주 복지 서비스업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBE002408190008&rtnTarget=list8,,,<td> - 5등급(70대 중반) 남자어르신/신선로5669(용호동)<br/>- 09:00 ~ 12:00(주5일)/시급 9860원<br/>- 치매이수증 필수<br/>- 일상적인 업무서비스 희망 </td>,,요양보호사(필수),,8
115,워크넷,참재가복지센터,요양보호사 모집,,"시급 12,500원 ~ 12,500원",2024-08-19,9999-01-01,"부산광역시 해운대구 신반송로 159 (반송동, 도개공아파트)",경력 (최소 1년 0 개월 이상) 필수,중졸 ~ 대졸(4년),주 5일 근무 ,방문 복지서비스 제공업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10922408190007&rtnTarget=list9,,,"<td> [신반송] 재가요양보호사 모집<br/>- 대상자: 5등급 여자 어르신 (70대 초반, 독거)<br/>- 업무: 인지활동(60분), 식사준비 도움, 세탁과 청소, 병원동행, 말벗<br/>- 근무시간: 09시~12시 (주 5일)<br/>- 시급: 12,500원<br/>- 위치: 신반송로 159, 도개공아파트<br/>- 지원방법 : 010-6543-3110 전화 후 방문<br/>※치매자격증 필수 이수, 경력 1년 이상 필수<br/>다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다. </td>",,요양보호사1급(필수),,12
116,워크넷,그루터기재활주간보호센터,재가요양보호사 모집,,"시급 9,860원 ~ 12,410원",2024-08-19,2024-09-02,"부산광역시 동래구 시실로 181, . (명장동, 명장유림노르웨이숲아이비)",관계없음,학력무관,주 5일 근무 (주 소정근로시간: 15시간) ,그 외 기타 비거주 복지 서비스업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBG002408190009&rtnTarget=list10,,,"<td> [명장동] 재가요양보호사 모집합니다.<br/><br/>- 명장 유림노르웨이숲 아파트<br/>- 4등급 74세 남자어르신, 배우자 거주, 의안착용<br/>- 주 5일, 14:00~17:00<br/>- 시급 9,860원(수당포함 시 약 12,410원)<br/>- 산책도움(뒷산 등산희망), 일상생활 도움(샤워 후 도움, 샤워는 스스로하심)<br/>**키 큰 선생님 희망합니다**<br/><br/>※ 문의: 051-501-5108 [그루터기 재활주간보호센터] ※ </td>",,요양보호사(필수),,3
117,워크넷,엘림노인복지센터,재가요양보호사 채용,,"시급 9,860원 이상",2024-08-19,9999-01-01,"부산광역시 남구 분포로 113 (용호동, 엘지메트로시티)",관계없음,학력무관,주 6일 근무 (주 소정근로시간: 18시간) ,방문 복지서비스 제공업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBN002408190007&rtnTarget=list1,,,"<td> [용호동] 재가요양보호사 채용<br/>- 4등급/77세/근무시독거<br/>- 주6일/9:00~12:00<br/>- 용호동 엘지메트로시티 <br/>- 시급: 12,500원(기본급 9,860원+주휴 및 기타수당 2,640원 )<br/>- 장기입원후 퇴원하여 일시적으로 기저귀 케어 필요, 이동시 부축도움 등 일반적인 요양보호업무<br/>- 엘림노인복지센터 051-639-7003<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/> </td>",,요양보호사(필수),,8
118,워크넷,행복재가복지센터,재가요양보호사 모집,,"시급 13,000원 ~ 13,000원",2024-08-19,9999-01-01,"부산광역시 금정구 수림로 12, 부곡 sk (부곡동, 에스케이아파트)",관계없음,학력무관,주 3일 근무 (주 소정근로시간: 9시간) ,개인 간병 및 유사 서비스업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10922408190005&rtnTarget=list2,,,"<td> 재가요양보호사 모집 <br/>- 대상자: 3등급 여자어르신(72세),<br/>- 근무시간: 14:00-17:00 주3일 (월수금)<br/>- 혼자 걷고 화장실 이용가능, 식사준비, 청소 및 청결관리, 말벗, 병원동행<br/>- 근무지: 부산 금정구 수림로 12, 부곡sk <br/>- 시급: 13,000원(수당포함) <br/>- 채용담당자: 010-7325-3573<br/><br/>* 동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 <br/>채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음 </td>",,요양보호사(필수),,13
119,워크넷,주식회사재인지엔에스,신호동 아파트 청소원 채용,,월급 154만원 ~ 154만원,2024-08-19,9999-01-01,"부산광역시 강서구 신호산단3로 27, 신호동 부영1차 아파트 (신호동, 부산신호사랑으로부영1차)",관계없음,중졸 ~ 대졸(2~3년),주 6일 근무 (주 소정근로시간: 30시간) ,온라인 활용 마케팅 및 관련 사업지원 서비스업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBB002408190008&rtnTarget=list3,,,"<td> [강서구 신호동 부영1차 아파트 청소 업무]<br/>* 아파트 미화 업무<br/>* 근무시간 : 주6일(오전9시~오후3시30분/휴게시간1시간)/ 토(오전9시~11시30분)<br/>* 급여 : 1,548,020원 </td>",,관계없음 ,,7
120,워크넷,우원티에스,린넨실 세탁물 관리원 모집합니다.,,월급 199만원 ~ 212만원,2024-08-19,2024-10-18,"부산광역시 수영구 수영로 677, 센텀병원 (광안동)",경력 (최소 1년 0 개월 이상) 우대,중졸 ~ 고졸,주 6일 근무 (주 소정근로시간: 38시간) ,사업지원 서비스업,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJBM002408190008&rtnTarget=list4,,,"<td> [ 부산센텀종합병원 ] 린넨실 세탁물 관리원 모집합니다.<br/><br/>- 세탁물 수거,관리하는 업무입니다.<br/>- 근무시간: 6:00~16:00(월~금요일) , 6:00~14:00(토요일)<br/>- 휴게시간 있음<br/>- 월급: 1,991,720원 ( 당직 근무시 2,127,600원)<br/>- 채용담당자 : 010-4599-8409 통화 후 지원 부탁드립니다.<br/> </td>",,관계없음 ,,5
